422.899 475.483
414.225 461.487
394.362 446.018
388.08 434.92
375.341 420.4
372.985 407.126
363.592 392.779
353.056 380.697
342.559 371.64
336.517 362.702
333.755 353.922
326.485 346.784
318.1 341.096
313.423 335.085
303.711 328.676
303.711 322.569
302.589 316.035
299.301 310.135
293.812 306.793
292.885 303.156
288.481 300.494
286.178 297.955
279.127 294.723
276.818 291.682
270.804 287.529
270.223 284.291
265.56 280.778
263.3 276.965
260.624 273.676
259.001 270.691
256.913 268.291
250.878 265.244
248.599 263.129
246.056 259.479
244.495 255.583
240.47 251.78
239.969 249.38
238.064 247.051
233.133 245.097
231.322 242.726
227.255 240.874
222.209 237.499
221.909 234.013
220.378 230.609
219.294 227.164
215.289 224.394
214.691 221.655
213.702 220.013
211.71 218.24
206.287 216.719
205.203 214.863
203.373 212.711
201.655 210.228
198.687 208.053
197.447 205.932
194.203 203.565
192.676 200.974
192.611 199.062
191.259 197.138
189.809 195.235
186.493 193.814
186.36 192.168
183.343 190.887
182.384 189.374
181.924 187.726
180.612 186.329
179.327 184.952
176.984 183.493
176.424 181.934
175.285 180.437
174.832 179.224
174.518 177.576
170.697 176.466
170.697 175.409
169.754 174.622
168.185 173.803
168.185 172.453
166.886 171.686
164.328 170.791
162.376 169.584
162.376 168.152
162.164 166.576
159.008 164.916
158.758 163.864
158.501 163.378
158.414 163.264
154.24 162.579
153.733 161.247
152.899 159.982
152.668 157.842
151.755 155.799
151.126 154.412
149.71 153.323
148.488 152.644
147.654 152.047
146.864 151.211
146.565 150.279
145.323 149.101
143.699 147.969
141.134 147.101
140.14 145.686
140.14 144.347
139.35 142.587
138.213 141.487
137.223 140.387
136.389 139.611
134.673 138.947
134.001 138.187
133.64 136.874
132.131 135.702
132.131 134.928
130.512 134.115
130.512 133.544
129.962 132.713
129.724 132.1
129.266 131.666
129.266 131.096
127.74 130.623
126.665 130.344
123.297 129.556
121.425 128.473
120.783 127.228
120.783 125.3
118.018 123.561
118.018 122.168
117.582 121.307
117.582 120.217
116.896 119.477
116.497 118.243
115.26 117.585
114.175 117.133
113.489 116.601
113.231 116.099
112.471 115.346
112.471 114.554
110.305 114.08
110.305 113.275
110.182 112.873
108.807 112.58
108.683 111.843
108.556 111.172
107.908 110.301
107.823 109.626
107.354 109.018
107.044 108.604
106.782 108.157
105.917 107.779
105.825 107.441
105.203 107.001
105.093 106.598
105.041 106.213
103.971 105.804
103.808 105.458
103.525 104.958
103.362 104.499
103.094 104.078
102.648 103.841
102.441 103.512
102.035 103.253
102.027 102.968
101.621 102.683
100.961 102.421
100.301 102.171
99.8946 101.733
99.3463 101.227
99.3463 100.636
98.6704 100.144
98.6704 99.7838
98.6704 99.5176
98.4574 99.2878
97.8296 99.051
97.7881 98.7697
97.3405 98.6106
96.883 98.2682
96.8022 97.9402
96.497 97.7145
96.497 97.6795
96.2526 97.5565
95.9555 97.4283
95.9555 97.1715
95.9555 96.8517
95.9555 96.5332
95.7588 96.2088
95.7486 96.029
95.6339 96.0174
94.7803 95.9301
94.5734 95.834
93.7457 95.634
93.6638 95.3971
93.1831 95.1669
