0.46154 0.799916
0.462196 0.676646
0.37852 0.752095
0.16145 0.678058
0.00810142 0.561569
0.160587 0.47895
0.117881 0.285541
0.0724001 0.215041
0.208742 0.10171
0.35313 0.062444
0.294099 0.164209
0.446589 0.383865
0.49426 0.394673
0.484426 0.431706
0.494826 0.532947
0.576337 0.518531
0.626156 0.398882
0.67597 0.173152
0.731494 0.0536175
0.744777 0.213721
0.780811 0.49738
0.770905 0.538201
0.774554 0.741112
0.726917 0.824968
0.724866 0.85446
0.776055 0.858451
0.800836 0.8464
0.975387 0.95546
0.832403 0.955538
0.723253 0.999417
0.765716 0.938475
0.747429 0.905332
0.662977 0.859228
0.56627 0.881604
0.46154 0.799916
