1 -0.44267026 0.00000000
2 -0.43936170 0.00330856
3 -0.43535944 0.00443474
4 -0.43315970 0.00383045
5 -0.43742320 0.00519430
6 -0.43925614 0.00462027
7 -0.43960514 0.00392040
8 -0.44008077 0.00342832
9 -0.43999548 0.00302470
10 -0.44001699 0.00270546
11 -0.44052371 0.00249909
12 -0.44106364 0.00234437
13 -0.44093990 0.00216005
14 -0.44085810 0.00200149
15 -0.44133172 0.00192254
16 -0.44140017 0.00179967
17 -0.44119077 0.00170342
18 -0.44137495 0.00161652
19 -0.44146225 0.00153157
20 -0.44138599 0.00145497
21 -0.44105054 0.00142403
22 -0.44057771 0.00143773
23 -0.44074804 0.00138432
24 -0.44069234 0.00132656
25 -0.44115728 0.00135467
26 -0.44086411 0.00133414
27 -0.44114089 0.00131327
28 -0.44156349 0.00133420
29 -0.44131283 0.00131154
30 -0.44138546 0.00126915
31 -0.44119543 0.00124215
32 -0.44121113 0.00120281
33 -0.44122525 0.00116588
34 -0.44108757 0.00113942
35 -0.44153901 0.00119494
36 -0.44124605 0.00119766
37 -0.44102137 0.00118631
38 -0.44108405 0.00115637
39 -0.44120496 0.00113280
40 -0.44121788 0.00110419
41 -0.44118569 0.00107741
42 -0.44129550 0.00105716
43 -0.44148054 0.00104874
44 -0.44167828 0.00104353
45 -0.44184341 0.00103336
46 -0.44165713 0.00102767
47 -0.44137048 0.00104562
48 -0.44148408 0.00102989
49 -0.44127512 0.00103007
50 -0.44135218 0.00101220
51 -0.44128068 0.00099472
52 -0.44132416 0.00097638
53 -0.44138959 0.00096001
54 -0.44129966 0.00094635
55 -0.44157783 0.00096973
56 -0.44158796 0.00095231
57 -0.44146474 0.00094354
58 -0.44157433 0.00093358
59 -0.44148933 0.00092155
60 -0.44116904 0.00096101
61 -0.44113656 0.00094568
62 -0.44138193 0.00096212
63 -0.44146866 0.00095069
64 -0.44157597 0.00094185
65 -0.44163121 0.00092889
66 -0.44162618 0.00091472
67 -0.44165388 0.00090139
68 -0.44166609 0.00088812
69 -0.44177090 0.00088141
70 -0.44168983 0.00087250
71 -0.44173191 0.00086115
72 -0.44188949 0.00086360
73 -0.44192939 0.00085263
74 -0.44194253 0.00084113
75 -0.44191146 0.00083042
76 -0.44214578 0.00085226
77 -0.44212030 0.00084150
78 -0.44205679 0.00083307
79 -0.44211996 0.00082488
80 -0.44227542 0.00082921
81 -0.44238760 0.00082655
82 -0.44239337 0.00081643
83 -0.44253651 0.00081914
84 -0.44266443 0.00081937
85 -0.44251010 0.00082425
86 -0.44248300 0.00081506
87 -0.44252668 0.00080682
88 -0.44252197 0.00079762
89 -0.44232657 0.00081245
90 -0.44225312 0.00080672
91 -0.44232460 0.00080100
92 -0.44240416 0.00079624
93 -0.44232354 0.00079174
94 -0.44225657 0.00078613
95 -0.44223436 0.00077813
96 -0.44236743 0.00078139
97 -0.44248893 0.00078278
98 -0.44257007 0.00077899
99 -0.44267432 0.00077810
100 -0.44268635 0.00077037
