0 235.47437506 0.13791076
1 240.30562643 0.20332385
2 294.59434411 0.40606115
3 243.89320888 0.14129630
4 263.99591056 0.28474998
5 229.09037644 0.14780977
6 235.63887048 0.15718826
7 204.62752573 0.17086212
8 198.14054383 0.14878431
9 219.24117790 0.15621864
10 182.15085315 0.15732741
11 196.71733263 0.17142374
12 174.62382401 0.17883737
13 165.53333536 0.22559130
14 162.57325182 0.28100654
15 162.52336987 0.33018145
16 155.07780168 0.25932595
17 174.42364471 0.32521327
18 151.12728272 0.26331046
19 146.62300317 0.31175162
20 135.72914794 0.25999059
21 139.32280395 0.26801852
22 144.38951077 0.28594570
23 150.81345278 0.25634977
24 143.29072176 0.26073586
25 134.94174093 0.30533369
26 131.10860793 0.25562288
27 116.33556521 0.18859536
28 115.58293055 0.17635192
29 120.57708564 0.19454025
30 128.34241245 0.16866431
31 129.19075611 0.16548982
32 124.76859735 0.20846457
33 123.89275797 0.16569796
34 108.71119499 0.20395195
35 119.16389405 0.21024092
36 112.73822879 0.17885345
37 120.76329163 0.25322836
38 95.88440786 0.19163246
39 94.83884138 0.19840487
40 105.96821897 0.19387343
41 96.00569291 0.19005555
42 104.41638430 0.15939087
43 95.91236318 0.15209346
44 106.74323324 0.18890620
45 93.81645889 0.17076105
46 84.25711853 0.16518322
47 95.21765086 0.19093505
48 94.21870122 0.16845730
49 82.45348281 0.15203484
50 88.33376498 0.14353568
51 87.00187169 0.11675136
52 88.96771490 0.14812781
53 82.38015901 0.11162094
54 72.36913724 0.10395922
55 64.14271223 0.09458271
56 72.49717738 0.13412010
57 58.86464331 0.07723642
58 62.43436300 0.07939771
59 65.01240676 0.08821967
60 61.71139252 0.11327457
61 55.22565895 0.09250782
62 59.62697942 0.11706675
63 53.07581824 0.07166318
64 52.81998124 0.06862423
65 53.55698759 0.07135592
66 49.93952105 0.06312104
67 51.24901053 0.09896195
68 58.74893397 0.06986969
69 57.84019747 0.10373444
70 45.69739542 0.06836842
71 47.21141840 0.08941596
72 39.34351775 0.06577619
73 45.74187841 0.10004727
74 36.51006738 0.05366261
75 33.17786719 0.05018988
76 35.42718637 0.05865087
77 34.43237802 0.05333757
78 39.80495657 0.06423083
79 27.02964079 0.05257175
80 25.32837349 0.04379192
81 26.87689580 0.04837822
82 29.94393080 0.04972162
83 24.57651187 0.05049604
84 26.18230645 0.04580451
85 28.80828557 0.06188573
86 21.07479455 0.04027732
87 28.32027935 0.05225203
88 20.61550216 0.04633438
89 21.18110288 0.04067550
90 21.45985703 0.04425620
91 18.52400354 0.03897791
92 15.90350870 0.03399180
93 17.07925346 0.03881170
94 16.65266401 0.03393200
95 16.26831404 0.04057325
96 13.95416817 0.03708603
97 12.08772979 0.03555763
98 13.49260864 0.03849697
99 10.94872974 0.02882905
100 14.38854694 0.03392025
101 12.72595163 0.03667407
102 11.03256043 0.02787514
103 11.87175732 0.02842180
104 12.26139594 0.03782242
105 12.38185115 0.03101309
106 13.16130332 0.03220868
107 12.88497460 0.03646522
108 13.94501837 0.03187383
109 11.43270359 0.03653735
110 11.61011048 0.03043249
111 12.90885225 0.03774327
112 13.01674274 0.04019771
113 11.91405388 0.03035004
114 10.56053436 0.03362990
115 13.28309687 0.04655952
116 11.87741508 0.04728149
117 11.16340082 0.03125388
118 10.49462856 0.03527007
119 11.69197872 0.03668732
120 10.36135816 0.02869033
121 10.32488956 0.02783312
122 9.12492213 0.02609402
123 11.60371615 0.02768046
124 9.84938467 0.02930886
125 9.51038979 0.02649324
126 11.20755576 0.02974121
127 8.41161185 0.02694617
128 8.37221903 0.03553337
129 5.80364226 0.02295259
130 6.87256816 0.03293102
131 4.83645848 0.01834420
132 3.38688687 0.01487773
133 4.18145297 0.02116847
134 2.99701344 0.01528284
135 1.74841410 0.01063704
136 1.70366091 0.01096782
137 2.86065700 0.01992458
138 2.93056087 0.01696123
139 2.56222333 0.01728570
140 2.89926997 0.02040360
141 2.13263717 0.01173177
142 2.93487194 0.01944211
143 1.71942820 0.01114726
144 1.74706656 0.01188305
145 2.20610520 0.01647544
146 1.63007037 0.01565195
147 2.84127935 0.02747008
148 1.15025892 0.01254474
149 0.87395893 0.00804554
150 0.66862602 0.00753281
151 1.09306626 0.01283508
152 0.40743346 0.00649575
153 0.99217748 0.00828218
154 0.40624443 0.00609879
155 0.27811119 0.00576926
156 0.34797585 0.00777758
157 0.26611941 0.00581342
158 0.70191389 0.00944923
159 0.80161554 0.01000656
160 0.58627856 0.00972220
161 0.25125156 0.00542344
162 0.27921263 0.00746063
163 0.70017468 0.01068395
164 0.78907761 0.01265030
165 -0.15687001 0.00459593
166 -0.18360635 0.00428854
167 0.10387384 0.00532967
168 -0.03351358 0.00484353
169 0.19494389 0.00688203
170 -0.16518960 0.00441713
171 0.12702804 0.00663739
172 0.17270929 0.00522389
173 0.22854859 0.00771322
174 0.20117824 0.00591504
175 -0.19321327 0.00437351
176 0.19689548 0.00569474
177 0.15006398 0.00634998
178 -0.05566399 0.00587473
179 -0.23486077 0.00517207
180 -0.23458685 0.00457144
181 -0.36204674 0.00322862
182 -0.26886263 0.00550685
183 -0.24852016 0.00406428
184 -0.29758125 0.00474420
185 -0.37378872 0.00530890
186 -0.33449334 0.00403865
187 -0.29306294 0.00451895
188 -0.27408579 0.00405901
189 -0.27114296 0.00399597
190 -0.16162849 0.00519820
191 -0.01426006 0.00536578
192 -0.19167020 0.00441366
193 -0.08090327 0.00764761
194 -0.09709674 0.00482618
195 -0.24878645 0.00457867
196 0.14899482 0.00690877
197 -0.41175451 0.00303630
198 -0.40787445 0.00291335
199 -0.40305056 0.00353100
200 -0.33708379 0.00339333
201 -0.35748842 0.00406610
202 -0.31001690 0.00479910
203 -0.39009430 0.00358705
204 -0.44556373 0.00211585
205 -0.27122621 0.00445454
206 -0.17661774 0.00447043
207 0.18167037 0.00764162
208 -0.26100230 0.00517147
209 -0.27791078 0.00412765
210 -0.11367522 0.00472262
211 -0.20857272 0.00552221
212 -0.17710614 0.00626812
213 0.03313635 0.01075420
214 -0.17752778 0.00591764
215 -0.33263338 0.00489586
216 -0.17605610 0.00796006
217 0.02637298 0.00703653
218 -0.21209024 0.00420334
219 -0.12550527 0.00757238
220 0.05142003 0.00560831
221 0.07961996 0.01047605
222 -0.09112676 0.00665438
223 -0.14702294 0.00546048
224 -0.24816271 0.00479723
225 -0.27167784 0.00382385
226 -0.26623783 0.00643661
227 -0.09654776 0.00728279
228 0.06493039 0.01162179
229 -0.28908461 0.00379060
230 -0.08541562 0.00467558
231 0.28462198 0.01479395
232 -0.24357064 0.00423494
233 -0.09609262 0.00537982
234 -0.32889446 0.00357470
235 -0.21313390 0.00448869
236 -0.30306244 0.00379942
237 0.00091602 0.00942859
238 -0.21618986 0.00498574
239 -0.31973366 0.00537601
240 -0.11533829 0.00989134
241 -0.00712182 0.01294091
242 0.04405441 0.01160508
243 -0.22671762 0.00648856
244 -0.23805612 0.00718666
245 -0.06520449 0.01164839
246 -0.23791413 0.00778694
247 0.19568973 0.01477570
248 -0.15382564 0.01015620
249 -0.11657375 0.01127759
250 -0.11021344 0.00728493
251 -0.06850772 0.01083184
252 -0.31221317 0.00638512
253 0.12434897 0.01388640
254 -0.09256842 0.01079532
255 0.29281081 0.01576601
256 -0.25721050 0.00774835
257 -0.25423968 0.00598963
258 -0.25810153 0.00785910
259 -0.06787826 0.01249331
260 -0.27485023 0.00790690
261 -0.12560388 0.01117733
262 0.21838637 0.01538069
263 -0.32996346 0.00525877
264 0.03564991 0.01393738
265 -0.04187297 0.01085113
266 0.16419994 0.01496728
267 0.01759701 0.01076018
268 0.10119478 0.01381456
269 0.11278685 0.01375085
270 0.28867460 0.01860842
271 -0.17298445 0.00666886
272 0.18342122 0.01448675
273 -0.06652404 0.01101400
274 -0.28156795 0.00706397
275 0.26427439 0.01752341
276 -0.09609385 0.01098963
277 -0.36907796 0.00478830
278 0.36311679 0.01707023
279 -0.15507196 0.00682025
280 -0.00028038 0.01149398
281 -0.16109448 0.00700078
282 0.02617353 0.01422597
283 -0.17079280 0.00758050
284 -0.00206312 0.01362543
285 -0.05720149 0.01211914
286 -0.29917737 0.00643843
287 -0.23684317 0.00860510
288 -0.27788113 0.00766770
289 -0.31284649 0.00645279
290 -0.33634265 0.00558142
291 -0.28338798 0.00483363
292 -0.36985842 0.00510105
293 -0.43775754 0.00250487
294 -0.38952315 0.00333856
295 -0.19311707 0.00539676
296 -0.31288517 0.00490698
297 -0.20740203 0.00602005
298 -0.36235694 0.00332215
299 -0.34375547 0.00419656
300 -0.44174425 0.00204830
301 -0.43138274 0.00266040
302 -0.41377625 0.00314417
303 -0.30138534 0.00503883
304 -0.30155028 0.00655367
305 -0.37728274 0.00367790
306 -0.40297710 0.00317812
307 -0.26149566 0.00404990
308 -0.16773591 0.00955449
309 -0.43621400 0.00278347
310 -0.43055577 0.00239423
311 -0.31176336 0.00486716
312 -0.43377386 0.00240257
313 -0.29312134 0.00526470
314 -0.40958523 0.00390706
315 -0.42964807 0.00202721
316 -0.34013910 0.00284403
317 -0.35727726 0.00402255
318 -0.39984102 0.00224911
319 -0.35642985 0.00246391
320 -0.37983163 0.00278680
321 -0.35240447 0.00398517
322 -0.41129009 0.00331618
323 -0.30902903 0.00448885
324 -0.41393910 0.00300072
325 -0.32758216 0.00492070
326 -0.31225354 0.00474143
327 -0.34762052 0.00401263
328 -0.21520584 0.00601907
329 -0.10489542 0.00714262
330 -0.40472767 0.00212495
331 -0.29307933 0.00568620
332 -0.44098463 0.00222333
333 -0.43125250 0.00235806
334 -0.38369882 0.00313705
335 -0.43359766 0.00292383
336 -0.41833686 0.00242725
337 -0.41906370 0.00200421
338 -0.40391597 0.00226680
339 -0.41387308 0.00328978
340 -0.40994161 0.00237104
341 -0.34736323 0.00260361
342 -0.40801692 0.00275640
343 -0.35488148 0.00371474
344 -0.12660613 0.00709133
345 -0.18854046 0.00657913
346 -0.36155246 0.00395326
347 -0.10242074 0.00751161
348 -0.26319615 0.00475965
349 -0.34178224 0.00288218
350 -0.31609294 0.00375546
351 -0.36567573 0.00236889
352 -0.37535598 0.00297453
353 -0.20905948 0.00393339
354 -0.30313551 0.00282830
355 -0.41032903 0.00283984
356 -0.31940936 0.00307199
357 -0.37298153 0.00292990
358 -0.42682801 0.00208764
359 -0.37006961 0.00339046
360 -0.39458194 0.00258655
361 -0.34439396 0.00356892
362 -0.39465043 0.00236891
363 -0.34986923 0.00453463
364 -0.30692898 0.00656574
365 -0.28058577 0.00711928
366 -0.26117640 0.00786897
367 -0.39908909 0.00399552
368 -0.29090522 0.00578840
369 -0.38413924 0.00358848
370 -0.35096425 0.00355905
371 -0.31905758 0.00626289
372 -0.39385788 0.00305241
373 -0.38044639 0.00455031
374 -0.29166088 0.00677038
375 -0.33333976 0.00533471
376 -0.37541528 0.00448051
377 -0.36301385 0.00301979
378 -0.29678914 0.00675132
379 -0.31371549 0.00684363
380 -0.35283988 0.00435569
381 -0.24777349 0.00976714
382 -0.32832101 0.00430706
383 -0.32933418 0.00363521
384 -0.33131277 0.00394332
385 -0.32874312 0.00567670
386 -0.33018457 0.00647194
387 -0.30211926 0.00661785
388 -0.35590235 0.00541796
389 -0.23009482 0.00910762
390 -0.24372328 0.00940598
391 -0.39260102 0.00258308
392 -0.39570253 0.00272701
393 -0.32932135 0.00566934
394 -0.29597319 0.00673239
395 -0.26528761 0.00781493
396 -0.31835789 0.00598385
397 -0.36411225 0.00305153
398 -0.30934002 0.00673370
399 -0.36026363 0.00313052
400 -0.31131904 0.00512355
401 -0.33523012 0.00535029
402 -0.37592197 0.00477916
403 -0.28929352 0.00712417
404 -0.36657631 0.00468952
405 -0.32017593 0.00615306
406 -0.41714774 0.00231527
407 -0.34051178 0.00440114
408 -0.28046162 0.00774639
409 -0.25036022 0.00881128
410 -0.33606696 0.00479812
411 -0.39581183 0.00349662
412 -0.30414035 0.00519124
413 -0.37808222 0.00545829
414 -0.37883450 0.00279068
415 -0.39417094 0.00378147
416 -0.40395995 0.00260014
417 -0.35160521 0.00504386
418 -0.38262534 0.00263013
419 -0.29508581 0.00602054
420 -0.39710390 0.00270817
421 -0.32713483 0.00543305
422 -0.32114581 0.00473322
423 -0.38341992 0.00397097
424 -0.33697629 0.00394123
425 -0.38328993 0.00321988
426 -0.36194047 0.00288755
427 -0.40941625 0.00386782
428 -0.36285940 0.00297908
429 -0.41790890 0.00257181
430 -0.37764971 0.00412744
431 -0.37027733 0.00497547
