1 -0.170853 0
2 -0.206063 0.0352097
3 -0.18673 0.0280539
4 -0.246734 0.0631981
5 -0.231809 0.0511777
6 -0.282679 0.0658327
7 -0.204372 0.0960611
8 -0.220363 0.0847143
9 -0.0962024 0.144905
10 -0.140243 0.136885
11 -0.074737 0.140078
12 -0.0300327 0.135462
13 -0.0096669 0.12626
14 -0.0385473 0.120409
15 -0.0194792 0.113705
16 -0.0383505 0.108022
17 -0.041548 0.10152
18 -0.0464651 0.09584
19 -0.0512422 0.0907813
20 -0.0629065 0.086909
21 -0.050938 0.0835289
22 -0.0698242 0.0818504
23 -0.0696321 0.078211
24 -0.0707127 0.0748891
25 -0.0811946 0.0725919
26 -0.0758086 0.0699517
27 -0.0872437 0.0682754
28 -0.0978717 0.0666447
29 -0.105916 0.0648067
30 -0.113843 0.0631092
31 -0.115894 0.0610739
32 -0.12695 0.0601591
33 -0.133998 0.058732
34 -0.143298 0.0577324
35 -0.143965 0.0560626
36 -0.15389 0.0553797
37 -0.151714 0.0539062
38 -0.159313 0.0530159
39 -0.166824 0.052182
40 -0.170892 0.0510232
41 -0.171703 0.0497698
42 -0.176538 0.0488103
43 -0.159799 0.0505157
44 -0.164175 0.0495479
45 -0.161829 0.0484912
46 -0.167283 0.047738
47 -0.17629 0.0475716
48 -0.180774 0.0467854
49 -0.183651 0.0459109
50 -0.188981 0.0452979
51 -0.151738 0.0579525
52 -0.150629 0.056838
53 -0.144861 0.0560528
54 -0.146182 0.0550209
55 -0.146109 0.0540113
56 -0.153429 0.0535408
57 -0.157206 0.0527285
58 -0.152406 0.0520333
59 -0.151935 0.051146
60 -0.149323 0.0503541
61 -0.151193 0.049557
62 -0.15283 0.0487786
63 -0.158744 0.0483611
64 -0.16382 0.0478693
65 -0.163931 0.0471273
66 -0.166366 0.0464715
67 -0.16782 0.0457958
68 -0.168391 0.0451209
69 -0.171166 0.0445487
70 -0.177787 0.0444041
71 -0.177333 0.0437766
72 -0.17944 0.0432157
73 -0.183977 0.0428604
74 -0.188055 0.0424734
75 -0.189564 0.0419305
76 -0.192616 0.0414875
77 -0.179368 0.043035
78 -0.182045 0.0425639
79 -0.181874 0.042022
80 -0.181589 0.0414944
81 -0.184458 0.0410792
82 -0.186532 0.0406281
83 -0.189634 0.0402554
84 -0.190582 0.0397845
85 -0.185569 0.039632
86 -0.183925 0.039203
87 -0.188035 0.0389671
88 -0.189479 0.0385488
89 -0.191001 0.0381436
90 -0.193027 0.0377717
