-0.675092 0.737734
-0.61236 0.790579
-0.395705 0.918378
-0.336858 0.941556
-0.171691 0.985151
-0.148674 0.988886
-0.0303796 0.999538
0.0408751 0.999164
0.634548 0.772883
0.728721 0.68481
0.874899 0.484306
0.944623 0.328159
0.988883 -0.148693
0.988505 -0.15119
0.987692 -0.156413
0.954302 -0.298844
0.634163 -0.773199
0.515146 -0.857102
0.396867 -0.917876
0.0200982 -0.999798
-0.307893 -0.951421
-0.480154 -0.877184
-0.542346 -0.840155
-0.577449 -0.816427
-0.683228 -0.730205
-0.726626 -0.687033
-0.884981 -0.465628
-0.923213 -0.384289
-0.972327 -0.233622
-0.978156 -0.20787
-0.986058 -0.166401
-0.990925 -0.134415
-0.947606 0.319443
-0.813859 0.581063
-0.675092 0.737734
